year,ev_sales_share_cars,ev_stock_share_cars,chargers_total,chargers_fast,chargers_slow,iso3c,gdp_pc_ppp,population,country,income_group,brent_usd,chargers_per_mn,chargers_per_mn_itp,ln_gdp_pc_ppp,ln_population,ln_brent,ln_chargers_per_mn,ln_charger_density_itp,chargers_growth,chargers_growth_lag1
2017,1.3,0.33,45600.0,5600.0,40000.0,USA,60047.7190728307,326608609,United States,HIC,54.2475,139.6166504600618,139.6166504600618,11.002894842987072,19.60427309761435,3.9935569084094085,4.938900455852402,4.938900455852402,0.17525773195876293,0.2317460317460318
2018,2.3,0.48,61000.0,11000.0,50000.0,USA,62875.6661382728,328529577,United States,HIC,71.06083333333333,185.67582425006438,185.67582425006438,11.048914501990415,19.610137428365576,4.263536317703028,5.224002272754148,5.224002272754148,0.3377192982456141,0.17525773195876293
2019,2.1,0.62,77000.0,13000.0,64000.0,USA,65227.9565911035,330226227,United States,HIC,64.35833333333333,233.1734844307203,233.1734844307203,11.085643438086121,19.61528851391572,4.164466425787218,5.451782744884375,5.451782744884375,0.2622950819672132,0.3377192982456141
2020,2.3,0.78,98000.0,17000.0,81000.0,USA,64401.5074354209,331577720,United States,HIC,41.759166666666665,295.55664958429657,295.55664958429657,11.07289231920081,19.619372789583306,3.731918988075146,5.688860526033678,5.688860526033678,0.2727272727272727,0.2622950819672132
2021,4.7,0.97,113000.0,22000.0,91000.0,USA,71307.4017277218,332099760,United States,HIC,70.6775,340.25920404158074,340.25920404158074,11.174755412062385,19.62094596367282,4.2581272761411615,5.829707691985932,5.829707691985932,0.15306122448979598,0.2727272727272727
2022,7.4,1.4,129000.0,29000.0,100000.0,USA,77860.9112908848,334017321,United States,HIC,100.77749999999999,386.20751646589014,386.20751646589014,11.262679325320006,19.626703408877766,4.612915116435538,5.956374832430318,5.956374832430318,0.1415929203539823,0.15306122448979598
2023,9.5,2.1,160000.0,40000.0,120000.0,USA,82304.6204272866,336806231,United States,HIC,82.46833333333333,475.0505937047227,475.0505937047227,11.3181825263686,19.635018340755135,4.412414381271988,6.163421311425102,6.163421311425102,0.24031007751937983,0.1415929203539823
2024,10.0,2.7,193000.0,53000.0,140000.0,USA,85809.9003846359,340110988,United States,HIC,80.52666666666666,567.4618192576595,567.4618192576595,11.359889667917564,19.64478255760019,4.388588392509022,6.341173468251107,6.341173468251107,0.20625000000000004,0.24031007751937983
2021,0.041,0.0046,,,,VNM,12048.9019935536,98935098,Viet Nam,LMC,70.6775,,48.828031579021214,9.396728813900122,18.409974617357538,4.2581272761411615,,3.888304565547354,,
2022,2.5,0.35,,,,VNM,13905.1536875216,99680655,Viet Nam,LMC,100.77749999999999,,48.828031579021214,9.54001481928743,18.417482184009117,4.612915116435538,,3.888304565547354,,
2023,9.8,1.8,4900.0,3300.0,1600.0,VNM,15033.8768594355,100352192,Viet Nam,LMC,82.46833333333333,48.828031579021214,48.828031579021214,9.618061390898728,18.42419647651564,4.412414381271988,3.888304565547354,3.888304565547354,,
2024,17.0,4.6,6100.0,4000.0,2100.0,VNM,16385.5065565458,100987686,Viet Nam,LMC,80.52666666666666,60.403404034824604,60.403404034824604,9.704152476525996,18.430509146580512,4.388588392509022,4.101045461545167,4.101045461545167,0.24489795918367352,
2015,0.058,0.0042,,,,ZAF,13397.5234813346,56723537,South Africa,UMC,52.35333333333333,,2.1514644133385104,9.502825154032863,17.853699797200182,3.9580156092786187,,0.7661487327639578,,
2016,0.1,0.0095,,,,ZAF,13519.3235102376,57259551,South Africa,UMC,43.54833333333334,,2.1514644133385104,9.511875312120072,17.86310501617842,3.7738714323786655,,0.7661487327639578,,
2017,0.053,0.012,124.0,37.0,87.0,ZAF,13738.4385854596,57635162,South Africa,UMC,54.2475,2.1514644133385104,2.1514644133385104,9.527952919250376,17.869643390805354,3.9935569084094085,0.7661487327639578,0.7661487327639578,,
2018,0.041,0.014,241.0,81.0,160.0,ZAF,13347.3634826038,58613001,South Africa,UMC,71.06083333333333,4.111715760808766,4.111715760808766,9.499074152384503,17.886467090008196,4.263536317703028,1.413840401446734,1.413840401446734,0.9435483870967742,
2019,0.064,0.016,240.0,130.0,110.0,ZAF,13361.4851289112,59587885,South Africa,UMC,64.35833333333333,4.027664348214406,4.027664348214406,9.500131603256214,17.90296283956098,4.164466425787218,1.3931866417452827,1.3931866417452827,-0.004149377593360981,0.9435483870967742
2020,0.098,0.019,300.0,160.0,140.0,ZAF,12671.0862436851,60562381,South Africa,UMC,41.759166666666665,4.95357010484776,4.95357010484776,9.447078003159227,17.91918448270105,3.731918988075146,1.6001085499194272,1.6001085499194272,0.25,-0.004149377593360981
2021,0.088,0.023,300.0,160.0,140.0,ZAF,13681.9548144813,61502603,South Africa,UMC,70.6775,4.877842324819976,4.877842324819976,9.523833076763326,17.93459005708431,4.2581272761411615,1.584702975536163,1.584702975536163,0.0,0.25
2022,0.17,0.028,330.0,180.0,150.0,ZAF,14749.0478045301,62378410,South Africa,UMC,100.77749999999999,5.290291945562575,5.290291945562575,9.598933804059083,17.94872977988032,4.612915116435538,1.6658734325444795,1.6658734325444795,0.10000000000000009,0.0
2023,0.3,0.044,350.0,180.0,170.0,ZAF,15199.7329823776,63212384,South Africa,UMC,82.46833333333333,5.536889733505384,5.536889733505384,9.629033139731225,17.962010789288605,4.412414381271988,1.7114329231591288,1.7114329231591288,0.06060606060606055,0.10000000000000009
2024,0.61,0.066,380.0,190.0,190.0,ZAF,15456.1989933658,64007187,South Africa,UMC,80.52666666666666,5.936833312171647,5.936833312171647,9.645765431198987,17.974505931894125,4.388588392509022,1.7811758787905816,1.7811758787905816,0.08571428571428563,0.06060606060606055
